KOST_ID,FUNCTION,FR_STATUS,SOURCE_REFERENCE,FULL_TEXT_RECOVERABLE,CORRECT_ANSWER_RECOVERABLE,IMPORT_ELIGIBLE,BLOCKER
Q-7.8-015,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 48 (DGR 2.2.4 hidden-DG examples list), cross-checked against slide 49 (the COMAT-specific continuation: pièc",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-016,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slides 19–22 (DGR 1.1, SCoETDG→AIEA→OACI→IATA hierarchy, each body's role individually stated), cross-checked again",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-017,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 30 (DGR 1.2.1, the only slide addressing this sub-task, a genuinely single-fact, single-slide pool per the bl",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-018,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slides 31–33 (Risque/Danger definitions, chemical/radiation/biological hazard examples, flammable-liquid worked exa",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-019,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 37 (DGR 4.2 prohibited-in-all-circumstances table, viewed directly as a 200dpi PNG render this session since ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-020,7.8,FROZEN FR / SOURCE VERIFIED,"§2.8.1.3, §2.8.3.5",YES,YES,YES,
Q-7.8-021,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 65 (DGR 3.0.3, PG I/II/III table), cross-checked against slide 66 (exercise: which class covers infectious su",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-022,7.8,FROZEN FR / SOURCE VERIFIED,§6.0.4.2.1(c),YES,YES,YES,
Q-7.8-023,7.8,FROZEN FR / SOURCE VERIFIED,"§2.6.1), §9.5.1.1.3.4)., Tableau 9.5.A",YES,YES,YES,
Q-7.8-024,7.8,FROZEN FR / SOURCE VERIFIED,"§9.5.1.1.3.4, Tableau 9.5.A",YES,YES,YES,
Q-7.8-025,7.8,FROZEN FR / SOURCE VERIFIED,§9.5.1.1.1(a),YES,YES,YES,
Q-7.8-026,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — exam Q9 (F-KOST 05), cross-checked directly this session against the supplied Table 2.3.A document's own row for this exact item (a supportin",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-027,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 73 (DGR 4.2 symbol key), cross-checked against slide 74 (bold vs. non-bold PSN wording convention) and slide ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-028,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — exam Q15, practice Q20 (both, identical question, no marked key in either extracted PDF), resolved by direct visual inspection of the supplie",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-029,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — exam Q4 (F-KOST 05, the responsibility matrix Acceptation/Identification/Chargement/Rédaction de la NOTOC, Expéditeur vs. Exploitant columns,",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-030,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 110, cross-checked against slide 111 (the follow-on obligation once contamination is confirmed as DG-related:",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-031,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 109, shared evidence base with 0.6.1 per Stage 1/2A (see Q-7.8-032 below, which draws on the same p.106–111 p",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-032,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slides 108–109, shared evidence base with 6.2.3 per Stage 1/2A (see Q-7.8-005, Q-7.8-031). Corroborated at a topic ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-033,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 15 (Généralités, DGR 1.0), cross-checked against slides 13–14 (Article/Substance distinction, the basis of Q-",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-034,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slides 13–14 (""Qu'est-ce que l'Article?""/""Qu'est-ce que la Substance?""), cross-checked against slide 15 (the DGR 1.",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-035,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 21 (Cadre juridique DGR 1.1, OACI's role), cross-checked against slides 19–20, 22–23 (the full SCoETDG→AIEA→O",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-036,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 32 (Danger definition plus chemical/radiation/biological hazard examples), cross-checked against slide 31 (Ri",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-037,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 38 (MD interdites sauf dérogation/sauf approbation, DGR 1.2.5/1.2.6), cross-checked against slide 39 (DGR 1.2",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-038,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 49 (Exemples de DG cachées DGR 2.2.4, COMAT sub-list), cross-checked against slide 48 (the general hidden-DG ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-039,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slides 54–55 (shipper's 9-item and operator's 8-item responsibility wheels, DGR 1.3/1.4) — the same slide pool as Q",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-040,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 57 (Formation DGR 1.5), cross-checked against slides 54–55 (""Formation"" as the shared final item of both the ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-041,7.8,FROZEN FR / SOURCE VERIFIED,"§2.8.3.1, §2.8.3.5",YES,YES,YES,
Q-7.8-042,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 72 (DGR 4.2, DG list column structure A–N, the same slide as Q-7.8-007's own basis, here testing column N rat",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-043,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 85, cross-checked against slide 86 (the UN-mark's own component-by-component breakdown, Q-7.8-022's own basis",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-044,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — exam Q18 (F-KOST 05), practice Q21 (F-KOST 09, identical wording, no marked key in either extracted PDF), resolved by direct cross-reference ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-045,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — exam Q19 (F-KOST 05, no marked key), resolved by direct cross-reference against the course's own slide 87 worked marking example — the same c",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-046,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — practice Q23 (F-KOST 09, no marked key), resolved by direct cross-reference between the DG list's own column structure (slide 72, the same sl",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-047,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 95 (Documentation DGR 8.0.1, LTA DGR 8.2), cross-checked against slide 68 (excepted- quantities LTA wording, ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-048,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 106 (""Information sur l'intervention d'urgence,"" Responsabilités de l'exploitant), the same single sentence a",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.8-049,7.8,FROZEN FR / SOURCE VERIFIED,§9.5.1.1.10,YES,YES,YES,
Q-7.8-050,7.8,PARTIALLY CONFIRMED,"§9.5.1.1, §9.5.1.1.1, §9.5.1.1.6",YES,YES,NO,"status is PARTIALLY CONFIRMED, not FROZEN"
Q-7.8-051,7.8,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.8 course, slide 111 (""Fret ou bagages contaminés,"" post-confirmation obligation), cross-checked against slide 110 (the pre-co",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-001,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 46 (DGR 2.3.A note), cross-checked against slide 43's own general note that 2.3/Table 2.3.A provisions ""peuve",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-002,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 44 (DGR 2.3.A note, citing DGR 2.3.5.8.4(e)). No direct exam/practice hit for this specific matches/lighters ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-003,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 102 (Transport Index/Category I-White rule), cross-checked against slides 99–101 (loading-location rule for a",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-004,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 73 (DGR 3.0.2), cross-checked against slide 74 (DGR 3.0.3 packing groups, the third distractor's own source) ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-005,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slides 57–60 (hidden-DG recognition indicators), cross-checked against slides 53 (DGR 2.2 hidden-DG definition) and",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-006,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 61 (hidden-DG prevention recommendations), the closing slide of the same 0.2.2 evidence sequence as Q-7.9-005",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-007,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 85 (DGR 7.2.2.2, two-type statement), cross-checked against slide 86 (handling-label example), slide 87 (biol",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-008,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 87 (biological Category B/environmental/GMO label examples), cross-checked against slide 91 (UN 1463 marking ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-009,7.9,PARTIALLY CONFIRMED,"§2.5.1, §2.3, §2.5.1), §2.5.1.4)",YES,YES,NO,"status is PARTIALLY CONFIRMED, not FROZEN"
Q-7.9-010,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 97, cross-checked against slide 96 (the operator's own arrangement factors: aircraft type, air-exchange rate,",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-011,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 47 (DGR 2.3 general prohibition), cross-checked against slide 51 (""Limites — Dispositions relatives aux passa",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-012,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 111, followed directly by slide 112 (if DG contamination is confirmed, the operator ""doit prendre des mesures",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-013,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 108 (4-step initial-response procedure), cross-checked against slide 110 (the separate 5-step body/clothing-c",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-014,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 114 (operator reporting duty). Per blueprint binding caveat 10, this item is dual-tagged to both 7.1 (acciden",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-015,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 113. Directly corroborated by Practice Q19: ""Qui doit effectuer un rapport lorsqu'il est découvert des marcha",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-016,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 117, following slide 114's general reporting-duty statement. No direct exam/practice hit, consistent with Sta",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-017,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 15 (DGR 1.0 formal definition), cross-checked against slide 8 (Introduction's safe-transport-conditions state",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-018,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 18 (""Pourquoi Réglementer?"", five named historical accidents), cross-checked against the full-course keyword ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-019,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 21 (DGR 1.1, OACI paragraph) and slide 23 (SCoETDG→AIEA→OACI→IATA hierarchy diagram, naming Doc 9284/Doc 9481",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-020,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 22 (DGR 1.1, IATA paragraph), cross-checked against slide 19 (SCoETDG's own ""recommandées"" framing, second di",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-021,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 30 (DGR 1.2.1, the sub-task's own single dedicated slide — the thinnest, single-fact leaf in Block 0, per the",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-022,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 31 (Risque definition) and slide 32 (Danger definition plus chemical/radiological/ biological hazard examples",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-023,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 33 (worked flammable-liquid example), immediately followed by slide 34's own exercise (""Quels sont le danger ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-024,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 42 (closing operator-agreement requirement), cross-checked against slide 41 (Des Approbations DGR 1.2.5, Des ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-025,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 66 (DGR 1.4, Exploitant's eight-item duty wheel), cross-checked against slide 65 (DGR 1.3, Expéditeur's own n",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-026,7.9,FROZEN FR / SOURCE VERIFIED,"§2.8.3.1, §2.8.3.5",YES,YES,YES,
Q-7.9-027,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 89 (marking criteria), cross-checked against slide 90 (UN-mark worked-example decode, this batch's own Q-7.9-",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-028,7.9,FROZEN FR / SOURCE VERIFIED,"§6.0.4.2.1(c), §6.0.4.2.1(e)",YES,YES,YES,
Q-7.9-029,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 106 (internal exercise, unmarked answer key), directly answered by slide 103 (DGD requirement), cross-checked",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-030,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 108 (4-step initial-response procedure, the same evidence base already cited for Batch 1's Q-7.9-013), cross-",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-031,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.9 course, slide 107, the same slide immediately preceding the 4-step procedure tested by Q-7.9-030 and Batch 1's Q-7.9-013. N",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-032,7.9,FROZEN FR / SOURCE VERIFIED,"§2.3.5.8.4(c), §2.3.5.8.3",YES,YES,YES,
Q-7.9-033,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST F7.9 course, slide 96, cross-checked against slide 97 (the 2.5 kg marking requirement, already `Q-7.9-010`'s own source — a distinct fac",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-034,7.9,FROZEN FR / SOURCE VERIFIED,§2.3.5.8.3.1,YES,YES,YES,
Q-7.9-035,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST F7.9 course, slide 112, the slide immediately following Batch 1's own `Q-7.9-012` source (slide 111). No direct exam/practice hit for th",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-036,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST F7.9 course, slide 114 (second paragraph), the same slide as `Q-7.9-014`'s own first-paragraph basis (Batch 1). No direct exam/practice ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-037,7.9,FROZEN FR / SOURCE VERIFIED,§2.0,YES,YES,YES,
Q-7.9-038,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST F7.9 course, slide 99. Note on extraction: this slide's machine text layer interleaves the foreground bullet content quoted above with a",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.9-039,7.9,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST F7.9 course, slide 109 (document cover image), cross-checked against slide 23 (hierarchy diagram naming ""Doc 9481"" as text, already `Q-7",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-001,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 68 (""Rôle et responsabilité,"" opening clause), cross-checked against slides 73–76 (DGR 2.8), slide 41 (DGR 1",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-002,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 69 (""Rôle et responsabilité,"" continued from slide 68), cross-checked against slide 68 (the role's own openi",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-003,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 44 (DGR 2.3.A), cross-checked against slide 41 (DGR 1.2.5 Approvals — the third distractor's own real but di",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-004,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 46 (DGR 2.3.A), cross-checked against slide 43 (""Les dispositions de 2.3 et du tableau 2.3.A peuvent être li",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-005,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 84 (DGR 4.2, DG list column structure A–N), cross-checked against slide 83 (""La liste des marchandises dange",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-006,7.10,FROZEN FR / SOURCE VERIFIED,§3.9.2.6.0,YES,YES,YES,
Q-7.10-007,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 88 (DGR 7.2.2.2, two-type statement), cross-checked against slide 87 (importance-of-marking intro), slide 89",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-008,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 91, cross-checked against slide 88 (the base two-type danger/handling structure) and slide 90 (worked chemic",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-009,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 58 (DGR 2.2 hidden-DG definition), cross-checked against slide 101 (DGR 8.0.1 documentation) and Practice bo",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-010,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slides 62–64 (DGR 2.2.4, ""Comment reconnaître les MD cachées?"" sequence), cross-checked against slide 102 (DGR 8.2",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-011,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 48 (DGR 2.3), cross-checked against slide 68 (security role's own detection duty). No direct exam/practice h",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-012,7.10,FROZEN FR / SOURCE VERIFIED,"§2.3.5.8.4(c), §2.3.5.8.3",YES,YES,YES,
Q-7.10-013,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 108 (DGR 1.8, 9.6.1/9.6.2 reporting-entities statement), cross-checked against slide 110 (Algeria/ANAC repor",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-014,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 107 (this function's own dedicated reporting slide, distinct from slide 108's DGR 1.8 slide, the evidence ba",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-015,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 110, following slide 107's function-specific reporting duty (already the evidence base for Q-7.10-014) and s",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-016,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 15 (DGR 1.0), cross-checked against slides 12–14 (article/substance forms) and slide 39 (DGR 2.1, distractor",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-017,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 21 (DGR 1.1), cross-checked against slides 19, 20, and 22 (the three distractors' own real but different sou",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-018,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 30 (DGR 1.2.1). No exam/practice hit, consistent with Stage 1's own ""no exam/practice cross-ref"" finding for",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-019,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 33, cross- checked against slides 31–32 (general danger/risque definitions). The course's own exercise (slid",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-020,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 39 (DGR 2.1), cross-checked against slide 40 (DGR 4.2 reference), slide 41 (DGR 1.2.5, distractor 2's own re",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-021,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slides 60–61 (DGR 2.2.4), cross-checked against slide 58 (hidden-DG definition) and slides 49–51 (DGR 2.5 operator",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-022,7.10,FROZEN FR / SOURCE VERIFIED,§2.8.3.1,YES,YES,YES,
Q-7.10-023,7.10,FROZEN FR / SOURCE VERIFIED,"§6.0.4.2.1(c), §6.0.4.2.1(b)",YES,YES,YES,
Q-7.10-024,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 101 (DGR 8.0.1), cross-checked against slide 102 (DGR 8.2, LTA handling-info wording) and slide 103 (the cou",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-025,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 105 (4-step initial response), cross-checked against slide 106 (5-step body/clothing- contact response, a re",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-026,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 71 (DGR 1.4, 8-item wheel) — the sole and thinnest evidence for this leaf, per the blueprint's own binding n",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-027,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 72 (DGR 1.7.2), cross-checked against slides 68–69 (the role's own general obligations, already Q-7.10-001/0",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-028,7.10,FROZEN FR / SOURCE VERIFIED,§2.5.1,YES,YES,YES,
Q-7.10-029,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 56 (DGR 2.3), cross-checked against slide 48 (the same rule restated, distinct framing as explained above), ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-030,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 78 (DGR 3.0.2), cross-checked against slide 79 (the 9-class hazard-label icon strip) and slide 84 (DG-list c",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
